timestamp,timestamp_local,sn,rh,temp,lat,lon,device_state,pm1,pm25,pm10,co,no,no2,o3,co2
2023-10-10T04:48:21Z,2023-10-10T00:48:21Z,MOD-00353,32.4,24.8,39.9559,-75.18598,ACTIVE,1.471,1.523,1.523,511.519,2.617,6.954,22.478,
2023-10-10T04:47:21Z,2023-10-10T00:47:21Z,MOD-00353,32.4,24.8,39.9559,-75.18598,ACTIVE,1.605,1.632,1.632,515.625,2.615,7,23.006,
2023-10-10T04:46:21Z,2023-10-10T00:46:21Z,MOD-00353,32.4,24.8,39.9559,-75.18598,ACTIVE,1.25,1.35,1.35,514.804,2.617,7.942,22.478,
2023-10-10T04:45:21Z,2023-10-10T00:45:21Z,MOD-00353,32.4,24.8,39.9559,-75.18598,ACTIVE,1.614,1.654,1.704,512.751,2.615,6.954,22.478,
2023-10-10T04:44:21Z,2023-10-10T00:44:21Z,MOD-00353,32.4,24.8,39.9559,-75.18598,ACTIVE,1.413,1.441,1.441,513.572,2.616,6.976,22.742,
2023-10-10T04:43:21Z,2023-10-10T00:43:21Z,MOD-00353,32.4,24.8,39.9559,-75.18598,ACTIVE,1.652,1.689,1.689,515.214,2.617,6.976,22.478,
2023-10-10T04:42:21Z,2023-10-10T00:42:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.367,1.385,1.958,517.338,2.61,6.98,22.511,
2023-10-10T04:41:21Z,2023-10-10T00:41:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.714,1.739,1.94,510.769,2.609,7.226,22.511,
2023-10-10T04:40:21Z,2023-10-10T00:40:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.444,1.447,1.447,512.412,2.61,7.206,22.775,
2023-10-10T04:39:21Z,2023-10-10T00:39:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.812,1.836,1.836,510.359,2.61,7.226,22.248,
2023-10-10T04:38:21Z,2023-10-10T00:38:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.498,1.512,1.512,514.875,2.61,7.226,22.511,
2023-10-10T04:37:21Z,2023-10-10T00:37:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.241,1.324,1.324,511.59,2.608,6.98,22.248,
2023-10-10T04:36:21Z,2023-10-10T00:36:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.579,1.588,1.588,508.306,2.61,6.98,23.039,
2023-10-10T04:35:21Z,2023-10-10T00:35:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.615,1.68,1.68,511.18,2.608,6.963,22.511,
2023-10-10T04:34:21Z,2023-10-10T00:34:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.711,1.764,1.813,507.485,2.61,7.206,22.511,
2023-10-10T04:33:21Z,2023-10-10T00:33:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.467,1.495,1.702,511.59,2.609,7.007,22.511,
2023-10-10T04:32:21Z,2023-10-10T00:32:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.373,1.428,1.533,506.254,2.609,7.226,22.775,
2023-10-10T04:31:21Z,2023-10-10T00:31:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.457,1.52,1.52,510.359,2.61,6.98,22.775,
2023-10-10T04:30:21Z,2023-10-10T00:30:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.505,1.505,1.505,512.822,2.61,7.206,23.039,
2023-10-10T04:29:21Z,2023-10-10T00:29:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.475,1.524,1.524,505.843,2.61,7.007,22.511,
2023-10-10T04:28:21Z,2023-10-10T00:28:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.911,1.934,1.934,505.022,2.609,7.226,22.511,
2023-10-10T04:27:21Z,2023-10-10T00:27:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.426,1.442,1.442,505.433,2.61,7.226,22.775,
2023-10-10T04:26:21Z,2023-10-10T00:26:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.597,1.618,2.191,505.433,2.61,6.98,22.511,
2023-10-10T04:25:21Z,2023-10-10T00:25:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.751,1.76,1.76,504.201,2.609,7.206,22.511,
2023-10-10T04:24:21Z,2023-10-10T00:24:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.526,1.526,1.526,506.664,2.611,7.007,22.511,
2023-10-10T04:23:21Z,2023-10-10T00:23:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.502,1.526,1.526,512.001,2.608,6.98,22.775,
2023-10-10T04:22:21Z,2023-10-10T00:22:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.672,1.733,1.951,498.865,2.61,7.226,22.511,
2023-10-10T04:21:21Z,2023-10-10T00:21:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.654,1.679,1.679,505.843,2.61,7.226,22.248,
2023-10-10T04:20:21Z,2023-10-10T00:20:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.217,1.22,1.22,500.917,2.61,7.19,22.511,
2023-10-10T04:19:21Z,2023-10-10T00:19:21Z,MOD-00353,32.3,24.8,39.9559,-75.18598,ACTIVE,1.737,1.745,1.745,505.022,2.61,6.98,22.511,
2023-10-10T04:18:21Z,2023-10-10T00:18:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.621,1.68,1.68,506.325,2.602,7.21,22.545,
2023-10-10T04:17:21Z,2023-10-10T00:17:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.305,1.355,1.355,505.914,2.603,7.269,22.281,
2023-10-10T04:16:21Z,2023-10-10T00:16:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.713,1.74,1.74,497.294,2.604,7.189,22.545,
2023-10-10T04:15:21Z,2023-10-10T00:15:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.546,1.573,1.622,501.809,2.604,7.269,22.545,
2023-10-10T04:14:21Z,2023-10-10T00:14:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.438,1.485,1.485,503.451,2.604,7.236,22.281,
2023-10-10T04:13:21Z,2023-10-10T00:13:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.575,1.594,1.594,502.22,2.601,7.269,22.809,
2023-10-10T04:12:21Z,2023-10-10T00:12:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.325,1.338,1.338,497.294,2.603,7.174,22.545,
2023-10-10T04:11:21Z,2023-10-10T00:11:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.481,1.568,1.568,502.22,2.603,7.269,22.809,
2023-10-10T04:10:21Z,2023-10-10T00:10:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.962,2.036,2.036,498.525,2.603,7.236,22.545,
2023-10-10T04:09:21Z,2023-10-10T00:09:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.654,1.707,1.707,497.294,2.605,7.21,22.281,
2023-10-10T04:08:21Z,2023-10-10T00:08:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.449,1.48,1.48,499.757,2.604,7.236,22.281,
2023-10-10T04:07:21Z,2023-10-10T00:07:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.458,1.479,1.479,504.272,2.604,7.21,22.545,
2023-10-10T04:06:21Z,2023-10-10T00:06:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.403,1.451,1.502,502.63,2.605,7.21,22.545,
2023-10-10T04:05:21Z,2023-10-10T00:05:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.488,1.524,1.524,491.136,2.602,7.21,22.545,
2023-10-10T04:04:21Z,2023-10-10T00:04:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.621,1.63,1.63,502.22,2.604,7.189,22.545,
2023-10-10T04:03:21Z,2023-10-10T00:03:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.15,1.15,1.15,501.809,2.602,7.21,22.281,
2023-10-10T04:02:21Z,2023-10-10T00:02:21Z,MOD-00353,32.1,24.8,39.9559,-75.18598,ACTIVE,1.511,1.546,1.598,494.491,2.597,7.189,22.579,
2023-10-10T04:01:21Z,2023-10-10T00:01:21Z,MOD-00353,32.1,24.8,39.9559,-75.18598,ACTIVE,1.727,1.762,1.964,498.186,2.596,7.253,22.842,
2023-10-10T04:00:21Z,2023-10-10T00:00:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.307,1.359,1.359,498.525,2.605,7.21,22.018,
2023-10-10T03:59:21Z,2023-10-09T23:59:21Z,MOD-00353,32.2,24.8,39.9559,-75.18598,ACTIVE,1.492,1.568,1.616,500.988,2.604,7.236,22.809,
2023-10-10T03:58:21Z,2023-10-09T23:58:21Z,MOD-00353,32.1,24.8,39.9559,-75.18598,ACTIVE,1.472,1.548,1.646,496.954,2.597,7.217,22.579,
2023-10-10T03:57:21Z,2023-10-09T23:57:21Z,MOD-00353,32.1,24.8,39.9559,-75.18598,ACTIVE,1.418,1.5,1.5,498.596,2.595,7.253,22.579,
2023-10-10T03:56:21Z,2023-10-09T23:56:21Z,MOD-00353,32.1,24.8,39.9559,-75.18598,ACTIVE,1.569,1.615,1.615,492.849,2.597,7.189,23.106,
2023-10-10T03:55:21Z,2023-10-09T23:55:21Z,MOD-00353,32.1,24.8,39.9559,-75.18598,ACTIVE,1.735,1.766,1.766,498.186,2.599,7.217,23.106,
2023-10-10T03:54:21Z,2023-10-09T23:54:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.149,1.161,1.161,498.899,2.598,7.251,22.291,
2023-10-10T03:53:21Z,2023-10-09T23:53:21Z,MOD-00353,32.1,24.8,39.9559,-75.18598,ACTIVE,1.365,1.406,1.406,492.439,2.596,7.189,22.579,
2023-10-10T03:52:21Z,2023-10-09T23:52:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.126,1.153,1.153,496.025,2.599,7.22,22.555,
2023-10-10T03:51:21Z,2023-10-09T23:51:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.274,1.333,1.333,492.741,2.598,7.124,22.555,
2023-10-10T03:50:21Z,2023-10-09T23:50:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.316,1.325,1.325,496.846,2.601,7.196,22.555,
2023-10-10T03:49:21Z,2023-10-09T23:49:21Z,MOD-00353,32.2,24.7,39.9559,-75.18598,ACTIVE,1.377,1.385,1.385,495.954,2.604,7.238,22.521,
2023-10-10T03:48:21Z,2023-10-09T23:48:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.506,1.538,1.591,491.099,2.601,7.22,22.555,
2023-10-10T03:47:21Z,2023-10-09T23:47:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.278,1.31,1.31,494.794,2.598,7.251,22.555,
2023-10-10T03:46:21Z,2023-10-09T23:46:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.407,1.435,1.435,491.099,2.602,7.196,22.555,
2023-10-10T03:45:21Z,2023-10-09T23:45:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.235,1.263,1.263,493.562,2.599,7.22,22.555,
2023-10-10T03:44:21Z,2023-10-09T23:44:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.205,1.281,1.384,496.025,2.598,7.18,22.291,
2023-10-10T03:43:21Z,2023-10-09T23:43:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.139,1.139,1.139,492.741,2.598,7.251,22.555,
2023-10-10T03:42:21Z,2023-10-09T23:42:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.386,1.471,1.573,488.636,2.599,7.124,22.555,
2023-10-10T03:41:21Z,2023-10-09T23:41:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.511,1.579,1.629,491.51,2.599,7.22,22.555,
2023-10-10T03:40:21Z,2023-10-09T23:40:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.447,1.456,1.456,490.278,2.599,7.124,22.818,
2023-10-10T03:39:21Z,2023-10-09T23:39:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.353,1.377,1.377,492.331,2.598,7.124,22.555,
2023-10-10T03:38:21Z,2023-10-09T23:38:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.427,1.488,1.54,493.562,2.599,7.22,22.291,
2023-10-10T03:37:21Z,2023-10-09T23:37:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.383,1.392,1.392,488.297,2.595,7.174,22.588,
2023-10-10T03:36:21Z,2023-10-09T23:36:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.349,1.358,1.358,494.454,2.593,7.174,22.588,
2023-10-10T03:35:21Z,2023-10-09T23:35:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.638,1.647,1.849,490.76,2.593,7.23,22.325,
2023-10-10T03:34:21Z,2023-10-09T23:34:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,0.994,1.041,1.096,493.152,2.598,7.22,22.291,
2023-10-10T03:33:21Z,2023-10-09T23:33:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.536,1.562,1.562,489.528,2.595,7.23,22.852,
2023-10-10T03:32:21Z,2023-10-09T23:32:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.263,1.298,1.298,489.528,2.593,7.174,22.588,
2023-10-10T03:31:21Z,2023-10-09T23:31:21Z,MOD-00353,32.1,24.7,39.9559,-75.18598,ACTIVE,1.213,1.225,1.225,486.994,2.601,7.22,22.555,
2023-10-10T03:30:21Z,2023-10-09T23:30:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.245,1.348,1.348,490.76,2.593,7.23,22.325,
2023-10-10T03:29:21Z,2023-10-09T23:29:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.504,1.544,1.544,495.686,2.593,7.197,22.325,
2023-10-10T03:28:21Z,2023-10-09T23:28:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.499,1.536,1.536,492.402,2.592,7.174,22.325,
2023-10-10T03:27:21Z,2023-10-09T23:27:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.241,1.287,1.287,488.297,2.593,7.23,22.325,
2023-10-10T03:26:21Z,2023-10-09T23:26:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.254,1.254,1.254,489.118,2.594,7.197,22.325,
2023-10-10T03:25:21Z,2023-10-09T23:25:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.489,1.492,1.492,485.013,2.593,7.174,22.852,
2023-10-10T03:24:21Z,2023-10-09T23:24:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.299,1.363,1.416,493.633,2.592,7.23,22.852,
2023-10-10T03:23:21Z,2023-10-09T23:23:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.198,1.236,1.236,492.402,2.594,7.174,22.325,
2023-10-10T03:22:21Z,2023-10-09T23:22:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.436,1.455,1.455,482.139,2.593,7.23,22.588,
2023-10-10T03:21:21Z,2023-10-09T23:21:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.289,1.308,1.308,492.812,2.596,7.197,22.325,
2023-10-10T03:20:21Z,2023-10-09T23:20:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.354,1.369,1.369,487.476,2.593,7.197,22.325,
2023-10-10T03:19:21Z,2023-10-09T23:19:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.335,1.412,1.412,488.297,2.593,7.275,23.115,
2023-10-10T03:18:21Z,2023-10-09T23:18:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.118,1.148,1.148,489.528,2.595,7.174,22.325,
2023-10-10T03:17:21Z,2023-10-09T23:17:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.389,1.428,1.428,488.368,2.589,7.204,22.885,
2023-10-10T03:16:21Z,2023-10-09T23:16:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.091,1.091,1.091,486.655,2.593,7.197,22.588,
2023-10-10T03:15:21Z,2023-10-09T23:15:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,0.869,0.88,0.88,490.349,2.593,7.197,22.325,
2023-10-10T03:14:21Z,2023-10-09T23:14:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.363,1.399,1.449,482.21,2.588,7.204,22.885,
2023-10-10T03:13:21Z,2023-10-09T23:13:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.662,1.671,1.671,481.799,2.589,7.169,22.358,
2023-10-10T03:12:21Z,2023-10-09T23:12:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.301,1.333,1.333,490.01,2.59,7.204,22.622,
2023-10-10T03:11:21Z,2023-10-09T23:11:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.387,1.418,1.47,488.368,2.588,7.169,22.622,
2023-10-10T03:10:21Z,2023-10-09T23:10:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.194,1.2,1.2,482.621,2.59,7.253,22.885,
2023-10-10T03:09:21Z,2023-10-09T23:09:21Z,MOD-00353,32,24.7,39.9559,-75.18598,ACTIVE,1.352,1.364,1.969,487.065,2.593,7.174,22.061,
2023-10-10T03:08:21Z,2023-10-09T23:08:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.146,1.236,1.236,485.494,2.589,7.169,22.622,
2023-10-10T03:07:21Z,2023-10-09T23:07:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.123,1.252,1.357,489.189,2.59,7.149,22.622,
2023-10-10T03:06:21Z,2023-10-09T23:06:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.27,1.371,1.475,487.547,2.589,7.204,22.622,
2023-10-10T03:05:21Z,2023-10-09T23:05:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.322,1.35,1.35,484.673,2.588,7.204,22.885,
2023-10-10T03:04:21Z,2023-10-09T23:04:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.357,1.397,1.598,485.905,2.589,7.149,22.622,
2023-10-10T03:03:21Z,2023-10-09T23:03:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.214,1.226,1.226,485.084,2.59,7.169,22.885,
2023-10-10T03:02:21Z,2023-10-09T23:02:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.574,1.574,1.574,487.547,2.589,7.149,22.358,
2023-10-10T03:01:21Z,2023-10-09T23:01:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.088,1.091,1.091,480.568,2.586,7.169,22.622,
2023-10-10T03:00:21Z,2023-10-09T23:00:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.166,1.187,1.389,481.799,2.591,7.169,22.885,
2023-10-10T02:59:21Z,2023-10-09T22:59:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.239,1.273,1.273,485.494,2.588,7.134,22.358,
2023-10-10T02:58:21Z,2023-10-09T22:58:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.016,1.096,1.147,489.189,2.589,7.149,23.148,
2023-10-10T02:57:21Z,2023-10-09T22:57:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.456,1.462,1.462,484.263,2.588,7.169,22.358,
2023-10-10T02:56:21Z,2023-10-09T22:56:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,0.962,0.977,0.977,480.978,2.59,7.169,22.885,
2023-10-10T02:55:21Z,2023-10-09T22:55:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.365,1.365,1.365,485.494,2.585,7.253,22.885,
2023-10-10T02:54:21Z,2023-10-09T22:54:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.294,1.319,1.319,483.031,2.591,7.149,22.622,
2023-10-10T02:53:21Z,2023-10-09T22:53:21Z,MOD-00353,31.8,24.7,39.9559,-75.18598,ACTIVE,1.022,1.062,1.062,485.155,2.527,7.529,22.918,
2023-10-10T02:52:21Z,2023-10-09T22:52:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,0.852,0.891,0.891,487.547,2.588,7.169,22.622,
2023-10-10T02:51:21Z,2023-10-09T22:51:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.414,1.45,1.45,482.621,2.589,7.149,22.885,
2023-10-10T02:50:21Z,2023-10-09T22:50:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.193,1.248,1.297,485.084,2.588,7.169,22.358,
2023-10-10T02:49:21Z,2023-10-09T22:49:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.278,1.278,1.278,483.031,2.589,7.149,22.885,
2023-10-10T02:48:21Z,2023-10-09T22:48:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.268,1.298,1.298,483.442,2.589,7.134,22.622,
2023-10-10T02:47:21Z,2023-10-09T22:47:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.198,1.225,1.225,480.568,2.585,7.149,22.885,
2023-10-10T02:46:21Z,2023-10-09T22:46:21Z,MOD-00353,31.9,24.7,39.9559,-75.18598,ACTIVE,1.257,1.276,1.276,485.084,2.59,7.149,22.622,
2023-10-10T02:45:21Z,2023-10-09T22:45:21Z,MOD-00353,31.8,24.7,39.9559,-75.18598,ACTIVE,1.134,1.197,1.299,481.049,2.529,7.123,22.918,
2023-10-10T02:44:21Z,2023-10-09T22:44:21Z,MOD-00353,31.8,24.7,39.9559,-75.18598,ACTIVE,1.307,1.344,1.394,483.102,2.528,7.14,22.655,
2023-10-10T02:43:21Z,2023-10-09T22:43:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.012,1.045,1.045,480.531,2.585,7.151,22.895,
2023-10-10T02:42:21Z,2023-10-09T22:42:21Z,MOD-00353,31.8,24.7,39.9559,-75.18598,ACTIVE,1.301,1.369,1.42,485.565,2.527,7.14,23.182,
2023-10-10T02:41:21Z,2023-10-09T22:41:21Z,MOD-00353,31.8,24.7,39.9559,-75.18598,ACTIVE,1.168,1.177,1.177,483.102,2.529,7.14,22.655,
2023-10-10T02:40:21Z,2023-10-09T22:40:21Z,MOD-00353,31.8,24.7,39.9559,-75.18598,ACTIVE,1.342,1.347,1.347,480.228,2.528,7.123,22.918,
2023-10-10T02:39:21Z,2023-10-09T22:39:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.247,1.253,1.253,480.942,2.584,7.151,22.631,
2023-10-10T02:38:21Z,2023-10-09T22:38:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.26,1.309,1.309,484.226,2.588,7.065,22.631,
2023-10-10T02:37:21Z,2023-10-09T22:37:21Z,MOD-00353,31.8,24.7,39.9559,-75.18598,ACTIVE,0.961,1.015,1.067,477.355,2.58,7.123,22.918,
2023-10-10T02:36:21Z,2023-10-09T22:36:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.102,1.13,1.13,479.71,2.585,7.163,22.631,
2023-10-10T02:35:21Z,2023-10-09T22:35:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.153,1.188,1.188,485.457,2.585,7.144,22.368,
2023-10-10T02:34:21Z,2023-10-09T22:34:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.238,1.303,1.356,484.636,2.584,7.144,22.895,
2023-10-10T02:33:21Z,2023-10-09T22:33:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.329,1.348,1.561,483.405,2.585,7.065,23.421,
2023-10-10T02:32:21Z,2023-10-09T22:32:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.622,1.653,1.866,476.836,2.582,7.163,22.368,
2023-10-10T02:31:21Z,2023-10-09T22:31:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,0.769,0.797,1.01,480.121,2.582,7.144,22.895,
2023-10-10T02:30:21Z,2023-10-09T22:30:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.28,1.298,1.298,487.92,2.585,7.185,22.895,
2023-10-10T02:29:21Z,2023-10-09T22:29:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.061,1.073,1.073,481.763,2.585,7.151,22.895,
2023-10-10T02:28:21Z,2023-10-09T22:28:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,0.861,0.912,0.912,476.015,2.584,7.151,22.631,
2023-10-10T02:27:21Z,2023-10-09T22:27:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.06,1.078,1.078,480.942,2.585,7.163,22.631,
2023-10-10T02:26:21Z,2023-10-09T22:26:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,0.802,0.837,0.837,484.226,2.586,7.141,22.631,
2023-10-10T02:25:21Z,2023-10-09T22:25:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.136,1.139,1.139,477.247,2.585,7.144,22.631,
2023-10-10T02:24:21Z,2023-10-09T22:24:21Z,MOD-00353,31.7,24.6,39.9559,-75.18598,ACTIVE,0.881,0.907,0.958,478.549,2.522,7.589,22.664,
2023-10-10T02:23:21Z,2023-10-09T22:23:21Z,MOD-00353,31.7,24.6,39.9559,-75.18598,ACTIVE,1.164,1.164,1.164,482.244,2.524,7.467,22.928,
2023-10-10T02:22:21Z,2023-10-09T22:22:21Z,MOD-00353,31.8,24.6,39.9559,-75.18598,ACTIVE,1.033,1.046,1.046,478.889,2.586,7.151,23.421,
2023-10-10T02:21:21Z,2023-10-09T22:21:21Z,MOD-00353,31.7,24.6,39.9559,-75.18598,ACTIVE,1.022,1.05,1.464,476.086,2.522,7.571,22.401,
2023-10-10T02:20:21Z,2023-10-09T22:20:21Z,MOD-00353,31.7,24.6,39.9559,-75.18598,ACTIVE,1.341,1.391,1.442,476.907,2.411,7.549,22.928,
2023-10-10T02:19:21Z,2023-10-09T22:19:21Z,MOD-00353,31.7,24.6,39.9559,-75.18598,ACTIVE,0.957,0.97,0.97,481.834,2.525,7.549,23.191,
2023-10-10T02:18:21Z,2023-10-09T22:18:21Z,MOD-00353,31.7,24.6,39.9559,-75.18598,ACTIVE,1.06,1.06,1.06,475.265,2.525,7.556,22.928,
2023-10-10T02:17:21Z,2023-10-09T22:17:21Z,MOD-00353,31.7,24.6,39.9559,-75.18598,ACTIVE,1.048,1.106,1.157,480.192,2.525,7.549,23.191,
